round,genotype,plate,plant_id,n_pixels,stat,349.9nm,351.1nm,352.2nm,353.4nm,354.5nm,355.6nm,356.8nm,357.9nm,359.1nm,360.2nm,361.4nm,362.6nm,363.7nm,364.9nm,366.0nm,367.2nm,368.3nm,369.5nm,370.6nm,371.8nm,372.9nm,374.1nm,375.2nm,376.4nm,377.5nm,378.7nm,379.8nm,381.0nm,382.1nm,383.3nm,384.4nm,385.6nm,386.7nm,387.9nm,389.0nm,390.2nm,391.3nm,392.5nm,393.6nm,394.8nm,395.9nm,397.1nm,398.2nm,399.4nm,400.5nm,401.7nm,402.8nm,404.0nm,405.1nm,406.3nm,407.4nm,408.6nm,409.7nm,410.9nm,412.1nm,413.2nm,414.4nm,415.5nm,416.6nm,417.8nm,419.0nm,420.1nm,421.3nm,422.4nm,423.6nm,424.7nm,425.9nm,427.0nm,428.2nm,429.3nm,430.5nm,431.6nm,432.8nm,433.9nm,435.1nm,436.2nm,437.4nm,438.5nm,439.7nm,440.8nm,442.0nm,443.1nm,444.2nm,445.4nm,446.5nm,447.7nm,448.8nm,450.0nm,451.1nm,452.3nm,453.4nm,454.6nm,455.7nm,456.9nm,458.0nm,459.1nm,460.3nm,461.4nm,462.6nm,463.7nm,464.9nm,466.0nm,467.2nm,468.3nm,469.5nm,470.6nm,471.8nm,472.9nm,474.1nm,475.2nm,476.3nm,477.5nm,478.6nm,479.8nm,480.9nm,482.1nm,483.2nm,484.4nm,485.5nm,486.6nm,487.8nm,488.9nm,490.1nm,491.2nm,492.4nm,493.5nm,494.7nm,495.8nm,497.0nm,498.1nm,499.3nm,500.4nm,501.6nm,502.7nm,503.8nm,505.0nm,506.1nm,507.3nm,508.4nm,509.6nm,510.7nm,511.9nm,513.0nm,514.2nm,515.3nm,516.5nm,517.6nm,518.7nm,519.9nm,521.0nm,522.2nm,523.3nm,524.5nm,525.6nm,526.8nm,527.9nm,529.0nm,530.2nm,531.4nm,532.5nm,533.6nm,534.8nm,535.9nm,537.1nm,538.2nm,539.4nm,540.5nm,541.7nm,542.8nm,544.0nm,545.1nm,546.2nm,547.4nm,548.5nm,549.7nm,550.8nm,552.0nm,553.1nm,554.3nm,555.4nm,556.6nm,557.7nm,558.9nm,560.0nm,561.1nm,562.3nm,563.4nm,564.6nm,565.7nm,566.9nm,568.0nm,569.2nm,570.3nm,571.5nm,572.6nm,573.7nm,574.9nm,576.0nm,577.2nm,578.3nm,579.5nm,580.6nm,581.8nm,582.9nm,584.0nm,585.2nm,586.3nm,587.5nm,588.6nm,589.8nm,590.9nm,592.1nm,593.2nm,594.4nm,595.5nm,596.7nm,597.8nm,599.0nm,600.1nm,601.2nm,602.4nm,603.5nm,604.7nm,605.8nm,607.0nm,608.1nm,609.3nm,610.4nm,611.5nm,612.7nm,613.8nm,615.0nm,616.1nm,617.3nm,618.4nm,619.6nm,620.7nm,621.9nm,623.0nm,624.1nm,625.3nm,626.4nm,627.6nm,628.7nm,629.9nm,631.0nm,632.2nm,633.3nm,634.5nm,635.6nm,636.8nm,637.9nm,639.0nm,640.2nm,641.3nm,642.5nm,643.6nm,644.8nm,645.9nm,647.1nm,648.2nm,649.4nm,650.5nm,651.6nm,652.8nm,653.9nm,655.1nm,656.2nm,657.4nm,658.5nm,659.7nm,660.8nm,662.0nm,663.1nm,664.2nm,665.4nm,666.5nm,667.7nm,668.8nm,670.0nm,671.1nm,672.3nm,673.4nm,674.6nm,675.7nm,676.9nm,678.0nm,679.1nm,680.3nm,681.4nm,682.6nm,683.7nm,684.9nm,686.0nm,687.2nm,688.3nm,689.5nm,690.6nm,691.8nm,692.9nm,694.0nm,695.2nm,696.3nm,697.5nm,698.6nm,699.8nm,700.9nm,702.1nm,703.2nm,704.4nm,705.5nm,706.6nm,707.8nm,708.9nm,710.1nm,711.2nm,712.4nm,713.5nm,714.7nm,715.8nm,717.0nm,718.1nm,719.2nm,720.4nm,721.5nm,722.7nm,723.8nm,725.0nm,726.1nm,727.3nm,728.4nm,729.6nm,730.7nm,731.9nm,733.0nm,734.1nm,735.3nm,736.4nm,737.6nm,738.7nm,739.9nm,741.0nm,742.2nm,743.3nm,744.5nm,745.6nm,746.7nm,747.9nm,749.0nm,750.2nm,751.3nm,752.5nm,753.6nm,754.8nm,755.9nm,757.1nm,758.2nm,759.4nm,760.5nm,761.6nm,762.8nm,763.9nm,765.1nm,766.2nm,767.4nm,768.5nm,769.7nm,770.8nm,772.0nm,773.1nm,774.2nm,775.4nm,776.5nm,777.7nm,778.8nm,780.0nm,781.1nm,782.3nm,783.4nm,784.5nm,785.7nm,786.8nm,788.0nm,789.1nm,790.3nm,791.4nm,792.6nm,793.7nm,794.9nm,796.0nm,797.2nm,798.3nm,799.5nm,800.6nm,801.7nm,802.9nm,804.0nm,805.2nm,806.3nm,807.5nm,808.6nm,809.8nm,810.9nm,812.0nm,813.2nm,814.3nm,815.5nm,816.6nm,817.8nm,818.9nm,820.1nm,821.2nm,822.4nm,823.5nm,824.6nm,825.8nm,826.9nm,828.1nm,829.2nm,830.4nm,831.5nm,832.7nm,833.8nm,835.0nm,836.1nm,837.3nm,838.4nm,839.5nm,840.7nm,841.8nm,843.0nm,844.1nm,845.3nm,846.4nm,847.6nm,848.7nm,849.9nm,851.0nm,852.1nm,853.3nm,854.4nm,855.6nm,856.7nm,857.9nm,859.0nm,860.2nm,861.3nm,862.5nm,863.6nm,864.8nm,865.9nm,867.0nm,868.2nm,869.3nm,870.5nm,871.6nm,872.8nm,873.9nm,875.1nm,876.2nm,877.4nm,878.5nm,879.6nm,880.8nm,881.9nm,883.1nm,884.2nm,885.4nm,886.5nm,887.7nm,888.8nm,890.0nm,891.1nm,892.2nm,893.4nm,894.5nm,895.7nm,896.8nm,898.0nm,899.1nm,Plate Name
10,Col-0,2,plant_1_rootmask,172,mean,723.7958,700.8263,735.21063,899.12,1238.5588,1746.9148,2349.603,2958.8333,3503.4094,3915.5542,4144.573,4204.466,4165.1484,4101.9414,4066.268,4065.1716,4071.2053,4071.4153,4071.5178,4071.6191,4071.526,4069.3633,4068.861,4082.6018,4115.797,4151.235,4147.5654,4052.7341,3827.451,3469.0305,3004.572,2481.214,1963.2333,1519.4214,1191.7538,986.5303,877.1871,822.5731,791.7307,769.591,752.3129,738.0619,725.48834,713.98883,702.9464,691.9454,681.2206,671.8699,663.4885,655.2089,649.1415,644.5429,641.5979,639.7157,638.96045,638.45764,638.2991,638.9685,640.2643,641.80273,643.63245,646.8032,651.0486,655.4398,661.55133,668.2973,674.74835,681.15875,688.06647,694.85864,701.4153,708.8383,716.6265,724.60626,733.2517,741.9554,750.45917,759.3367,768.6945,777.8474,786.90845,796.82983,807.4542,819.6306,833.62836,848.1088,863.18726,877.75775,890.21686,900.99347,910.7068,918.764,925.82385,932.50256,938.69257,945.3017,952.0555,958.205,963.2887,967.7264,970.77386,972.1975,972.3476,969.9752,966.8994,963.1066,959.6785,956.93787,955.6903,955.3523,954.8566,953.54486,951.2532,946.84186,940.0701,932.1577,923.26855,913.60913,902.64417,891.2561,878.9738,865.93756,853.6389,842.6148,831.77264,821.11176,810.80743,800.3923,789.11957,776.31195,762.335,747.6977,732.845,718.8487,705.2997,692.22437,679.637,666.77734,653.3184,639.92267,626.9596,615.1592,603.6701,592.4644,581.45825,570.3172,558.8381,546.9028,533.884,520.5201,507.51086,495.05472,482.66556,470.20844,458.1834,446.69455,435.36905,424.2058,413.6571,403.25168,392.95303,382.81247,373.27847,364.42078,356.34256,348.548,340.82452,332.61948,323.89432,315.07816,306.27255,297.47943,289.7128,281.04053,273.14578,266.83652,262.31583,258.86737,253.71419,247.32388,240.59067,233.86578,227.66248,220.77666,212.33449,205.92174,200.47792,195.88844,191.3298,186.10423,180.87955,175.62122,170.65761,165.54912,160.92885,156.52905,152.28387,148.53043,145.41222,142.21808,138.86197,135.72623,132.85126,129.62447,126.48989,123.22444,119.87912,116.9509,114.42374,111.6556,109.25086,106.74012,104.46501,102.388275,100.343124,98.42229,96.815216,95.023796,93.22502,91.10079,88.84155,86.54578,84.44818,82.8519,81.35346,79.83237,78.59055,77.38944,76.246574,75.0187,73.85193,73.20019,73.11273,73.25215,72.650024,71.64658,70.66232,69.67446,68.6073,67.38506,65.88613,64.55123,63.74448,63.481873,63.090298,62.25322,61.451664,60.441814,59.269077,57.804234,56.386257,54.966213,53.755836,52.62551,51.780968,51.11475,50.267487,49.531994,49.133568,48.76818,48.347134,47.74712,46.936783,45.83469,44.440006,43.00546,41.75531,41.05598,40.6198,40.1927,40.167988,40.21252,40.271744,40.63837,41.325466,41.90821,42.574966,43.97896,45.607323,47.78081,50.349495,53.124706,56.61707,60.68064,65.27997,69.70244,74.31214,78.91416,82.42498,84.76802,85.55219,84.54297,82.06054,78.09501,73.086624,67.17666,60.861378,54.978554,49.86432,45.1294,41.113945,37.77695,34.768776,32.024414,29.584581,27.671991,26.264336,25.272676,24.448248,23.562294,22.824202,22.124681,21.548754,20.73742,19.982044,19.429033,18.91937,18.48755,17.92222,17.408394,17.14806,16.864393,17.247272,15.580377,15.213924,14.872364,16.335997,16.138292,15.943693,15.886143,15.566054,15.352713,15.2472105,15.185886,15.049362,13.179193,13.020168,12.830671,14.040107,13.177062,12.889674,12.472547,12.12369,11.841169,11.543515,11.133277,10.656384,10.212732,9.758757,9.338502,8.912803,8.5681715,8.348074,8.010249,7.6803913,7.213471,6.8647037,6.7181153,6.436798,6.1380544,5.8332887,5.6695385,5.5550613,5.376801,5.1410856,5.0503807,4.921196,4.871215,4.679768,4.4297786,4.2500386,4.032935,3.833799,3.6572213,3.5368311,3.5058846,3.4915888,3.470913,3.346955,3.2278771,3.1586123,3.0617154,2.99803,2.9490888,2.932673,2.96215,3.019309,3.0586586,2.9902365,2.9025705,2.752745,2.5917585,2.618513,2.3217916,2.1148677,2.1698148,2.610238,2.9689484,3.01671,2.9195013,2.9006593,2.8777857,2.9513147,3.0595536,2.691258,2.4765382,2.3866715,2.4254513,2.491844,2.3624246,2.271389,2.2981565,2.3659036,2.3117568,2.2706118,2.2603638,1.9827647,1.921848,2.0048165,2.2176094,2.200929,2.2428052,2.2907095,2.4986207,2.638305,2.6908138,2.8042972,2.7402499,2.251422,1.9641143,2.206868,1.6508301,1.3496841,1.4479973,2.7717533,3.3315363,3.1970358,3.1473517,3.1113462,3.3179297,3.3448436,3.26833,2.8455784,1.6037582,1.611319,1.9609034,2.695674,2.3677683,2.0936859,1.9372922,2.062497,2.0748944,1.8888499,1.7162995,1.6552058,1.5444074,1.525189,1.5839692,1.62163,1.5656476,1.5539321,1.533811,1.518938,1.4830611,1.5139047,1.4620633,1.4996228,1.5151777,1.5525621,1.5614665,1.5836083,1.6210634,1.6130359,1.5349492,1.5046259,1.5087284,1.4625412,1.3043149,1.1130908,0.8099752,plant_1
10,Col-0,2,plant_1_rootmask,172,sum,124492.875,120542.125,126456.23,154648.64,213032.12,300469.34,404131.72,508919.3,602586.44,673475.3,712866.6,723168.1,716405.56,705533.94,699398.1,699209.5,700247.3,700283.44,700301.06,700318.5,700302.44,699930.5,699844.1,702207.5,707917.06,714012.44,713381.25,697070.25,658321.56,596673.25,516786.38,426768.8,337676.12,261340.47,204981.66,169683.2,150876.17,141482.58,136177.69,132369.66,129397.83,126946.64,124783.99,122806.08,120906.78,119014.61,117169.94,115561.62,114120.02,112695.93,111652.336,110861.375,110354.84,110031.1,109901.195,109814.71,109787.445,109902.586,110125.46,110390.07,110704.78,111250.16,111980.35,112735.65,113786.83,114947.13,116056.72,117159.305,118347.43,119515.69,120643.43,121920.19,123259.76,124632.27,126119.3,127616.33,129078.98,130605.91,132215.45,133789.75,135348.25,137054.73,138882.12,140976.47,143384.08,145874.72,148468.2,150974.33,153117.3,154970.88,156641.56,158027.4,159241.7,160390.44,161455.12,162591.89,163753.55,164811.27,165685.66,166448.94,166973.11,167217.97,167243.78,166835.73,166306.7,165654.34,165064.7,164593.31,164378.73,164320.6,164235.34,164009.72,163615.55,162856.8,161692.06,160331.12,158802.19,157140.77,155254.8,153296.05,151183.5,148941.27,146825.89,144929.75,143064.89,141231.22,139458.88,137667.47,135728.56,133525.66,131121.62,128604,126049.336,123641.98,121311.55,119062.586,116897.57,114685.7,112370.766,110066.695,107837.055,105807.375,103831.26,101903.88,100010.82,98094.555,96120.15,94067.28,91828.05,89529.45,87291.87,85149.414,83018.48,80875.85,78807.55,76831.46,74883.48,72963.4,71149.02,69359.29,67587.92,65843.74,64203.9,62680.375,61290.918,59950.258,58621.82,57210.55,55709.824,54193.445,52678.88,51166.46,49830.6,48338.973,46981.074,45895.88,45118.32,44525.188,43638.84,42539.707,41381.594,40224.914,39157.945,37973.586,36521.53,35418.54,34482.203,33692.812,32908.727,32009.928,31111.283,30206.85,29353.11,28474.45,27679.762,26922.996,26192.826,25547.232,25010.9,24461.51,23884.258,23344.912,22850.416,22295.408,21756.262,21194.604,20619.209,20115.555,19680.883,19204.764,18791.148,18359.3,17967.982,17610.783,17259.018,16928.633,16652.217,16344.093,16034.703,15669.336,15280.747,14885.874,14525.087,14250.526,13992.795,13731.167,13517.575,13310.984,13114.41,12903.217,12702.531,12590.432,12575.39,12599.37,12495.805,12323.212,12153.92,11984.008,11800.455,11590.23,11332.415,11102.812,10964.051,10918.882,10851.531,10707.554,10569.687,10395.992,10194.281,9942.328,9698.437,9454.188,9246.004,9051.588,8906.326,8791.737,8646.008,8519.503,8450.974,8388.127,8315.707,8212.505,8073.127,7883.5664,7643.681,7396.939,7181.9136,7061.6284,6986.6055,6913.1445,6908.894,6916.5537,6926.74,6989.8,7107.98,7208.2124,7322.8945,7564.381,7844.4595,8218.3,8660.113,9137.449,9738.136,10437.07,11228.154,11988.819,12781.688,13573.236,14177.097,14580.1,14714.977,14541.391,14114.412,13432.342,12570.899,11554.385,10468.157,9456.312,8576.663,7762.257,7071.5986,6497.6357,5980.2295,5508.199,5088.548,4759.5825,4517.466,4346.9004,4205.0986,4052.7146,3925.7627,3805.445,3706.3855,3566.836,3436.9116,3341.7937,3254.1316,3179.859,3082.6218,2994.244,2949.4663,2900.6758,2966.5308,2679.8247,2616.795,2558.0466,2809.7915,2775.7864,2742.3152,2732.4165,2677.3613,2640.6665,2622.5203,2611.9724,2588.4902,2266.821,2239.469,2206.8755,2414.8984,2266.4546,2217.024,2145.278,2085.2747,2036.6812,1985.4846,1914.9237,1832.8982,1756.59,1678.5061,1606.2224,1533.0021,1473.7255,1435.8687,1377.7628,1321.0273,1240.717,1180.729,1155.5159,1107.1293,1055.7454,1003.3257,975.16064,955.4706,924.80975,884.2667,868.66547,846.4457,837.84894,804.9201,761.9219,731.00665,693.66486,659.4134,629.04205,608.33496,603.01215,600.5533,596.997,575.6763,555.1949,543.2813,526.61505,515.66113,507.24326,504.41977,509.4898,519.32117,526.0893,514.3207,499.24213,473.47214,445.78247,450.38425,399.34818,363.75723,373.20816,448.96097,510.65912,518.87415,502.15424,498.91342,494.97916,507.62613,526.2432,462.89636,425.96457,410.5075,417.1776,428.59717,406.33704,390.6789,395.2829,406.93542,397.62216,390.54523,388.7826,341.03552,330.55786,344.82846,381.42883,378.55978,385.76248,394.002,429.76276,453.78845,462.81998,482.3391,471.32297,387.24457,337.82767,379.58127,283.94278,232.14568,249.05554,476.74158,573.02423,549.89014,541.3445,535.15155,570.6839,575.3131,562.1528,489.43948,275.8464,277.14685,337.2754,463.6559,407.25613,360.11398,333.21426,354.74945,356.88184,324.88217,295.20352,284.6954,265.63806,262.33252,272.44272,278.92035,269.29138,267.2763,263.8155,261.25732,255.0865,260.3916,251.4749,257.93512,260.61057,267.04068,268.57224,272.3806,278.8229,277.44217,264.01126,258.79565,259.50128,251.5571,224.34216,191.45161,139.31573,plant_1
10,Col-0,2,plant_1_rootmask,172,std,135.22675,149.82999,182.77684,229.1699,275.12106,298.02908,285.3213,247.52179,188.06761,112.53844,38.42767,14.965716,27.380154,19.206205,4.146799,3.5042167,0.22368707,0.004394531,0.000732422,0.009765625,0.33433932,2.2441754,3.2983713,14.703017,27.24325,25.583296,26.443016,94.83199,188.9718,279.5555,347.69473,381.8198,371.01218,317.37524,242.35832,174.64908,132.81006,117.14115,111.52853,106.14708,101.11181,95.060356,88.80444,83.75089,78.471054,73.99803,69.79605,65.70143,61.92122,59.136417,56.528233,54.065903,51.941322,50.500874,49.30394,48.27104,47.693237,47.259373,46.224865,45.304558,44.780285,44.735737,45.06111,45.26249,45.499645,46.229992,46.94607,47.60736,48.536232,49.202465,50.125504,51.330853,52.10574,53.36356,54.701035,56.573845,58.806564,61.75253,64.2015,67.07009,70.03586,73.57576,78.301544,83.97714,89.664215,95.58268,101.72679,108.14259,115.08012,122.54757,130.99089,140.00655,149.31415,158.10136,166.46706,174.49062,182.52716,190.22552,197.72511,205.36017,212.64822,220.45973,227.5683,234.17839,239.56926,245.04303,250.49364,255.1871,259.83105,264.4829,268.6974,272.31976,275.25613,277.2078,278.15475,278.39584,278.4933,278.01633,277.5858,275.9291,273.9341,271.58456,268.9768,266.60608,264.5077,263.0622,261.96716,260.0641,256.93335,252.53412,247.57196,242.46573,237.75917,232.88907,228.058,223.8554,219.47177,214.78125,209.60721,204.13484,199.08694,194.82149,191.30515,188.38208,184.78227,180.94737,176.37654,171.4834,166.25865,161.33376,156.31874,151.29707,146.22157,141.28647,136.25298,131.42062,127.35599,123.47527,119.45795,115.51836,111.98236,108.03618,104.30754,101.083305,98.17313,95.414665,93.30707,90.63893,87.85004,84.96701,81.942894,78.214905,74.67488,72.480705,70.67757,68.30271,65.44763,61.62646,58.713074,56.461704,54.357117,52.168034,49.81056,47.940758,47.28225,46.585873,45.37914,43.77147,42.037632,40.583275,39.11493,37.7632,36.234913,35.096138,33.9343,32.801693,31.576044,30.469662,29.30205,28.292788,27.448214,26.692251,25.803549,25.07282,24.581385,24.04522,22.690727,21.167501,19.96362,19.026104,18.458097,18.14365,17.632797,17.037151,16.69801,16.262405,15.59638,15.2502165,14.743062,14.342712,13.817262,13.512803,13.293147,12.903749,12.544336,12.285973,11.719518,11.21878,10.603555,10.677589,10.546921,10.221362,9.584874,9.477831,9.604468,9.204088,9.021798,9.055418,8.635428,8.42171,8.18116,8.09968,8.050632,7.9070344,7.845104,7.846613,7.8998737,7.7835574,7.730805,7.691512,7.709048,7.510543,7.2623353,7.3137,7.383675,7.7763605,7.941472,8.534763,9.222596,9.924442,10.334622,10.990612,12.021488,13.1113205,14.538203,16.065704,17.914797,20.047445,22.56109,25.263973,28.396465,32.215485,36.594143,42.085293,48.516613,55.556343,63.435734,72.36435,82.577614,94.02351,106.329315,119.88244,135.59724,152.86043,171.73552,191.5288,211.3959,230.27664,246.22505,258.04105,263.66434,263.2529,258.11218,246.7791,230.54707,210.99355,190.41675,170.65695,153.04805,137.62733,124.02654,111.98264,101.42704,92.87818,85.7944,79.4358,74.05928,69.70225,65.700165,62.521484,59.92763,57.387596,55.323742,53.745663,52.112957,50.71109,49.42202,48.215977,47.15234,46.222416,45.639492,45.234066,44.837765,44.73018,44.034344,43.312496,42.23357,41.37909,40.84147,40.554283,40.16949,39.84693,39.24365,38.881397,38.58604,38.689774,38.541138,38.16463,37.69072,37.38851,36.828808,36.052353,35.118713,33.945683,32.559845,31.074337,29.603857,28.152708,26.569101,25.105768,23.803688,22.562939,21.46652,20.104887,19.053207,18.035696,17.043303,16.028889,14.838884,13.686906,12.667737,11.800108,11.024173,10.296718,9.55574,8.804202,8.127272,7.6450276,7.0110955,6.3761787,5.8961344,5.441739,4.845758,4.389058,4.1287084,3.924096,4.0001626,3.8498423,3.5919335,3.40818,3.1828673,2.9624922,2.7319648,2.4683714,2.4393861,2.4786139,2.4389992,2.1487865,2.0752232,1.9389086,1.839306,1.7171896,1.7791361,1.669501,1.541837,1.5728997,1.835811,2.2289774,2.0478914,1.7048972,1.753818,1.6733633,1.6906264,1.8116391,1.3785287,1.2859392,1.2798417,1.3741506,1.4815133,1.4285396,1.3930426,1.3491142,1.3468502,1.2688706,1.322567,1.2437724,1.0733868,1.0211785,1.0270919,1.0261983,1.2289882,1.3351496,1.3651035,1.3107052,1.2548124,1.2491254,1.2346991,1.065972,1.1554852,1.0835359,1.1276997,1.0862037,1.1670194,1.1156622,1.1360492,1.9275355,2.0958664,2.1009574,2.0347102,1.8086431,1.8120378,1.6800817,1.1475056,1.4060163,1.3700103,1.2309642,1.3392011,1.313394,1.2309446,1.2041618,1.156619,1.2649643,1.0696467,1.0111046,0.98028034,0.99230385,1.0608253,1.0051293,1.0019275,0.8757819,0.83252317,0.86922765,0.90244234,0.9088553,0.9469252,0.9922364,0.99192256,0.954452,0.9715853,0.9240523,0.86191684,0.88611823,0.88649285,0.88489217,0.8566277,0.8862252,0.91703045,0.87902105,0.9041086,0.8357608,plant_1
10,Col-0,2,plant_2_rootmask,154,mean,939.53925,926.6029,981.6249,1169.5865,1524.2898,2028.5278,2597.0667,3155.8877,3641.1213,3993.1238,4167.1807,4194.8545,4145.797,4088.1233,4062.8696,4068,4071.3071,4071.4128,4071.5198,4071.6184,4071.668,4071.707,4071.3315,4066.6292,4070.625,4099.576,4144.9155,4169.6064,4119.059,3939.597,3620.7231,3188.6775,2688.1724,2173.8079,1717.8168,1377.6349,1166.6193,1060.2701,1012.8214,982.0443,955.2637,932.2227,911.8876,892.326,873.2802,855.8818,840.11957,825.8882,814.4805,805.1307,797.8509,791.63153,786.4401,781.86444,776.7,773.3759,771.10144,768.52057,767.3878,767.4037,768.8,770.2835,772.64264,776.41724,781.114,786.7862,792.9804,798.85864,804.60144,809.92505,816.00726,823.0263,830.174,837.3647,844.6104,852.202,860.4009,869.13586,878.8268,887.93616,897.04254,906.53265,915.1904,923.8232,933.9591,945.68304,958.4147,971.19696,982.8974,992.91254,1001.0882,1008.58606,1015.5144,1022.1106,1028.1605,1033.0237,1036.6587,1038.943,1040.3265,1041.4366,1042.276,1043.1182,1042.6959,1040.7738,1037.5813,1033.2546,1027.6637,1022.1881,1018.19977,1015.4443,1013.87854,1011.46356,1008.14185,1003.3845,997.5142,991.21204,982.74146,971.7847,960.5142,948.417,935.39294,921.7811,907.1113,893.5068,881.2985,870.80347,860.57733,850.1866,840.0281,828.2782,814.97845,800.7478,785.59766,770.1628,755.2914,740.686,726.7108,713.58307,700.5314,687.5089,673.76825,660.5689,648.6981,637.928,626.6872,615.36707,604.5518,593.4738,582.49927,570.8141,558.09863,545.0598,531.77216,518.3053,503.66245,489.90692,477.43253,465.76547,454.84354,444.5265,433.66232,424.0374,414.84827,405.31317,396.21362,386.64697,377.15656,366.90317,356.78815,347.52316,338.42075,329.57718,320.63086,311.3598,303.2562,296.20352,289.4208,283.1804,277.0834,270.7513,264.34888,257.39658,250.39113,243.60027,236.47975,230.03275,223.83046,218.79665,213.819,208.6535,203.39052,197.68994,191.78853,185.33516,179.95464,175.23259,170.98495,167.21582,163.62576,160.05247,156.55087,153.33968,150.21313,146.84882,143.3651,140.18723,136.56564,132.63998,129.29816,126.109055,123.097176,120.486946,118.2213,116.11943,114.106865,112.22679,109.945526,107.45462,104.96243,102.91039,100.66199,98.848236,97.10624,95.44934,93.90769,92.566986,91.14917,89.653984,88.1044,87.05723,86.29256,85.74161,84.974,83.97652,82.9723,82.11389,81.174835,80.23679,79.34009,78.651375,77.86391,76.91442,75.9393,75.020004,74.051216,72.90413,71.62538,70.13286,68.41257,66.8159,65.23354,63.95939,62.910637,62.385147,61.88697,61.218365,60.414368,59.20435,58.20882,57.0189,55.77749,54.81273,53.693897,52.98522,52.26959,51.674847,50.862965,49.903484,49.368107,49.236843,49.25026,49.593006,50.5071,51.781185,53.345695,55.551193,57.928387,60.59643,63.861088,67.74085,72.109474,76.891785,82.79546,89.17168,96.48935,104.46778,112.712685,120.452415,127.30287,132.4363,135.48924,135.40903,132.05865,125.56455,116.745346,106.64723,96.05742,85.63057,76.16235,67.739975,60.78402,54.857067,49.949455,45.593063,41.822697,38.767567,36.195297,34.18997,32.505245,30.966562,29.443316,28.133644,27.069206,26.18884,25.306341,24.523949,23.883938,23.224304,22.611551,22.190798,21.696959,21.267569,21.037483,20.3422,19.780056,19.35205,19.46933,19.82224,19.795164,19.657541,19.390282,18.889967,18.604172,18.308023,17.705292,16.863565,16.408283,16.06077,15.90091,15.604657,15.495541,15.323271,15.201261,14.858129,14.503509,14.168497,13.583307,13.060075,12.569965,12.020848,11.44237,10.720441,10.229126,9.928522,9.823935,9.602899,9.011578,8.489617,8.005524,7.530264,7.0046735,6.552285,6.166781,6.006837,5.879499,5.464777,5.1018734,4.8826847,4.9578333,5.2664495,5.2639956,5.182102,5.090228,5.1314826,5.3188787,4.6812406,4.135762,3.7942133,3.8772852,4.044947,3.9729884,3.7459154,3.7935228,3.914634,4.0809245,4.114179,3.5940647,3.1128998,3.0406494,3.204487,3.4062033,3.1974604,3.0528822,2.8477783,2.7815511,2.765239,2.62839,2.5480344,2.496811,2.570913,2.7050714,2.7880297,2.8247004,2.9053254,3.048712,3.0057123,3.0703802,3.1078324,3.0284758,3.0062964,2.8509603,2.7853458,2.8081124,2.9092193,2.945461,2.920215,2.9207613,2.7567792,2.5752418,2.402238,2.2477272,2.1779346,2.2840555,2.238466,2.1948564,2.1882858,2.266514,2.208446,2.1204467,2.0628016,2.2365236,2.4825482,2.6395519,2.5764425,2.5582576,2.4304175,2.3635294,2.340092,2.1171591,2.1953938,2.4659188,2.8782213,3.2716563,3.184333,3.0287051,2.8234587,2.8020728,2.834857,2.9533148,2.5592856,2.206722,2.194194,2.4990323,3.0944998,3.2734861,3.29781,3.323032,3.4101431,3.530605,3.3779757,2.7824137,2.4575362,2.3706648,2.4891446,2.5836477,2.410553,2.3779125,2.3813698,2.439083,2.4950442,2.560718,2.5738227,2.4303918,2.2474031,2.1579094,2.0780587,2.1910622,2.2018094,2.0520327,1.8652538,plant_2
